20
36
13
10
21
40
11
33
1
6
48
21
13
11
6
0
59
7
8
63
1
34
16
5
46
16
19
0
0
10
11
42
7
10
31
35
46
6
25
42
3
32
5
10
10
2
33
16
6
44
9
12
27
2
1
34
13
27
0
1
3
9
18
3
4
2
3
44
12
2
12
43
22
17
7
13
1
3
2
26
29
36
11
5
13
0
14
37
60
6
0
16
5
23
20
21
3
15
5
43
23
11
9
21
0
41
6
17
39
5
37
5
44
22
28
21
21
55
15
19
28
61
0
29
2
25
8
17
39
8
4
12
54
4
9
34
10
2
2
9
4
20
25
9
45
9
13
29
1
23
10
20
25
1
2
3
36
16
57
26
0
2
12
3
32
2
10
10
5
1
0
32
60
59
11
33
16
2
9
10
45
62
29
5
21
2
17
31
6
21
0
15
1
14
9
30
45
32
0
34
8
12
21
2
1
9
7
20
28
2
25
7
9
28
3
9
56
17
5
26
23
15
79
23
24
14
23
5
8
47
5
38
2
3
3
0
21
23
4
9
19
5
42
17
11
7
8
3
35
53
7
28
7
40
21
20
25
5
12
26
4
11
26
32
1
8
52
10
21
39
24
49
27
53
14
41
18
15
0
9
5
11
16
10
22
39
60
0
35
0
27
29
9
7
1
2
5
58
42
10
21
2
40
34
3
21
23
7
3
4
10
12
8
37
10
5
16
34
25
23
8
5
33
5
29
12
10
18
24
47
0
10
8
63
35
15
29
17
18
12
36
27
21
32
6
2
25
1
2
15
28
45
3
2
4
1
31
5
25
12
5
22
0
2
15
2
19
19
8
6
9
18
15
4
14
37
9
13
18
27
4
48
11
77
15
26
0
21
37
8
16
7
3
48
10
13
23
0
23
9
1
2
89
45
19
83
29
5
12
5
22
7
10
3
13
22
5
34
11
3
16
4
22
6
1
19
46
8
4
10
40
10
71
1
17
3
0
21
20
24
4
57
35
3
13
0
39
36
0
2
0
22
33
13
9
12
6
3
9
15
0
24
3
1
14
8
2
26
17
32
8
5
13
14
11
15
23
9
21
33
3
32
13
6
18
26
6
6
0
58
10
16
45
21
12
32
16
10
41
23
6
5
12
38
11
35
0
11
16
6
46
10
23
20
29
12
12
9
1
24
21
81
2
15
26
0
59
50
45
33
6
53
20
5
37
22
17
2
21
32
28
37
32
6
2
17
20
39
3
10
11
5
3
56
26
9
5
41
0
9
1
7
1
55
63
6
17
29
38
68
15
49
12
7
5
10
0
0
24
12
3
1
72
37
23
6
14
11
69
6
14
12
13
8
9
35
9
9
23
16
31
3
22
13
20
10
10
18
40
23
9
0
61
10
1
53
46
24
20
5
11
25
8
19
3
32
37
10
7
18
13
8
37
12
16
10
22
24
9
8
14
12
19
0
5
6
3
22
11
27
2
14
39
2
28
4
0
7
5
55
19
7
16
20
4
22
11
74
10
2
10
17
17
10
43
41
55
3
4
4
14
35
65
54
20
46
3
8
5
3
32
23
7
20
10
27
2
33
8
35
1
35
71
59
8
9
9
44
53
16
8
7
8
6
19
12
27
3
59
9
20
16
10
33
4
32
17
32
19
10
6
15
22
8
2
35
55
13
3
9
6
8
9
16
4
5
6
18
25
7
18
14
5
0
9
25
18
10
64
32
6
40
0
69
6
7
41
